photo_id,title,description,tags,faves
47803867181,"Elgin Marbles, Ancient Egypt, The British Museum","The Parthenon Marbles, also known as the Elgin Marbles are a collection of Classical Greek marble sculptures made under the supervision of the architect and sculptor Phidias and his assistants. They were originally part of the temple of the Parthenon and other buildings on the Acropolis of Athens     In November 1798 the Earl of Elgin was appointed as &quot;Ambassador Extraordinary and Minister Plenipotentiary of His Britannic Majesty to the Sublime Porte of Selim III, Sultan of Turkey&quot; (Greece was then part of the Ottoman Empire).  Although his original intention was only to document the sculptures, in 1801 Lord Elgin began to remove material from the Parthenon and its surrounding structures. . Pieces were also removed from the Erechtheion, the Propylaia, and the Temple of Athena Nike, all inside the Acropolis.  The excavation and removal was completed in 1812 at a personal cost to Elgin of around £70,000. Elgin intended to use the marbles to decorate Broomhall House, his private home near Dunfermline in Scotland, but a costly divorce suit forced him to sell them to settle his debts. Elgin sold the Parthenon Marbles to the British government for less than it cost him to procure them, declining higher offers from other potential buyers, including Napoleon.  [Wikipedia]","deptofancientegyptandsudan, england2018, london, places, thebritishmuseum, elginmarbles",6.0
47803828441,IMG_8117,"Coal hole cover.

Iron Steel and Grindstone Merchants
J.W. Cunningham &amp; Co
196 Blackfriars Road SE","streetfurniture, coalhole, materials, castiron",0.0
46887559355,IMG_8116,Ornate wall light on the exterior of London Victoria station. I presume it originally had a tall glass tube inside the iron frame.,"railways, stations, waterloo",0.0
33926977888,IMG_8109,"Ram's head snuff container (Scotland, 1881-82)

This is from the Medicine Man permanent exhibition at the Wellcome Collection","london, wellcomecollection",0.0
47803822121,IMG_8039,"Coal hole cover.

John C. Aston &amp; Son
70 Essex Road Islington","london, streetfurniture, coalhole, castiron, bloomsbury",0.0
47751834262,IMG_8037,"Coal hole cover.

E.P. Saxton
Ironmonger &amp; c
294 Grays Inn Road

Gray's Inn Road is just round the corner, so this is a very local cover!","london, streetfurniture, coalhole, castiron, bloomsbury",0.0
32860498227,IMG_8028,"Gas main replacement, at large scale.","london, pipeline, bloomsbury",0.0
46887544645,IMG_8022,"City Lifting crane, designed to go up the smallest of spaces.","cranes, london, bloomsbury",0.0
46887543095,IMG_8020,Capped off (sort of).,"london, steel, pipeline, bloomsbury, valve",0.0
47751821392,IMG_8018,District heating pipes (further uses for basements),"london, steel, pipeline, bloomsbury, valve",0.0
47014454384,Losange,"Instagram: <a href=""""https://www.instagram.com/jl.dumas"""" rel=""""noreferrer nofollow"""">www.instagram.com/jl.dumas</a>
500Px: <a href=""""https://500px.com/jldum"""" rel=""""noreferrer nofollow"""">500px.com/jldum</a>

Architecture: <a href=""""http://www.flickr.com/photos/jldum/albums/72157669768177122"""">www.flickr.com/photos/jldum/albums/72157669768177122</a>
B&amp;W: <a href=""""https://www.flickr.com/photos/jldum/albums/72157635275056980"""">www.flickr.com/photos/jldum/albums/72157635275056980</a>
Abstract: <a href=""""https://www.flickr.com/photos/jldum/albums/72157689504332434"""">www.flickr.com/photos/jldum/albums/72157689504332434</a>
","art, batiment, architecture, chicago, twop, noretblanc, building, tower, award, monochrome, abstrait, abstract, abstraction, architect, architecte, architectural, architecturale, bâtiment, reflets, reflecting, reflections, paris, noir, blanc, black, white, photos, bn, bnw, nb, sony, ngc",251.0
47803531011,"St James's Park in the City of Westminster, London  -  (Selected by GETTY IMAGES)",".
.


I was originally enrolled into the GETTY IMAGES collection as a contributor on April 9th 2012, and when links with FLICKR were terminated in March 2014, I was retained and fortunate enough to be signed up via a second contract, both of which have proved to be successful with sales of my photographs all over the world now handled exclusively by them. 

 


On November 12th 2015 GETTY IMAGES unveiled plans for a new stills upload platform called ESP (Enterprise Submission Platform), to replace the existing 'Moment portal', and on November 13th I was invited to Beta test the new system prior to it being officially rolled out in December. ESP went live on Tuesday December 15th 2015 and has smoothed out the upload process considerably.


These days I take a far more leisurely approach to my photographic exploits, a Nikon D850 FX Pro body as my trusted companion, I travel light with less constraints and more emphasis on the pure capture of the beauty that I see, more akin to my original persuits and goals some five decades previously when starting out. I would like to say a huge and heartfelt 'THANK YOU' to GETTY IMAGES, and the 31.470+ Million visitors to my FLICKR site. 


***** Selected for sale in the GETTY IMAGES COLLECTION on October 30th 2018


CREATIVE RF gty.im/1059510686  MOMENT OPEN COLLECTION**


This photograph became my 3,491st frame to be selected for sale in the Getty Images collection and I am very grateful to them for this wonderful opportunity.


.
.


 


Photograph taken at an altitude of One metres, at 11:19am on Thursday May 17th 2018, on a beautifully warm and sunny morning off Birdcage Walk and Horse Guards Road in the grounds of St James's Park. Situated in the City Of Westminster, the Park spans twenty three Hectares and is the oldest of the Royal Parks of London, with a variety of visiting and nesting birds that include Ducks, Canada Geese and Pelicans.


.
.


Nikon D850 24mm  1/400s   f/4.0  iso64  RAW (14 bit uncompressed) Image size L 8256 x 5504 FX).  Hand held. Colour space Adobe RGB.  AF-C focus 51 point with 3-D tracking. Manual  exposure. Matrix metering. Auto 0 white balance (8030K). Nikon Distortion control on. Vignette control Normal.


Nikkor AF-S 24-120mm f/4G ED VR. Phot-R ultra slim 77mm UV filter. Nikon EN-EL15a battery. Matin quick release neckstrap. My Memory 128GB Class 10 SDXC. Lowepro Flipside 400 AW camera bag.  Nikon GP-1 GPS module. 


.

.


LATITUDE: N 51d 30m 7.10s
LONGITUDE: W  0d 8m 7.80s
ALTITUDE: 1.0m


RAW (TIFF) FILE: 130.00MB  NEF: 94.1MB
PROCESSED (JPeg) FILE: 33.30MB


.
.


PROCESSING POWER:

Nikon D850 Firmware versions C 1.01 (16/01/2018)  LD Distortion Data 2.017 (20/3/18) 

HP 110-352na Desktop PC with AMD Quad-Core A6-5200 APU 64Bit  processor. Radeon HD8400 graphics. 8 GB DDR3 Memory with 1TB DATA storage. 64-bit Windows 10. Verbatim USB 2.0 1TB desktop hard drive. WD My Passport Ultra 1tb USB3 Portable hard drive. Nikon ViewNX-1 64bit (Version 1.2.11 15/03/2018). Nikon Capture NX-D 64bit (Version 1.4.7 15/03/2018). Nikon Picture Control Utility 2 (Version 1.3.2 15/03/2018). Adobe photoshop Elements 8 Version 8.0 64bit.


","nature, mothernature, naturalbeauty, beauty, kent, landscape, nikon24120mmf4, nikon24120mmf4gedvr, england, sunlight, nikon, d850, nikond850, nikkor24120mm, nikon24120mm, nikongp1, paulwilliams, despitestraightlines, flickr, gettyimages, morning, getty, gettyimagesesp, despitestraightlinesatgettyimages, park, parkland, centrallondon, city, capital, londontown, londonscenes, stjamesspark, stjamessparklondon, royallondonparks, royal, lake, pond, water, sunrise, theexchequer, thetreasury, thequeen",4.0
40837111633,Building Abstract #105,"Building:  UBM/240 Blackfriars Road, London

Architect: Allford Hall Monaghan Morris

Completed:  2014","building, architecture, abstract, ubm, london, blackandwhite, mono, bw, allfordhallmonaghanmorris, minimalism, minimalist, highkey",26.0
47751101382,The Old Bank Of England,"Some pubs become houses. In London, some banks become pubs.","london, england, unitedkingdom, pub, fleetst",8.0
32858423577,Cutty Sark,Muzeu maritim,"london, travel",0.0
47749498412,Sleeping under the Clouds (Adventures in Infrared),"The graves and monuments of St Mary's Catholic Cemetery in Kensal Green, London.","stmaryscatholiccemetery, grabsteine, england, europa, kensalgreen, himmel, wolken, friedhof, trees, cemetery, clouds, bäume, unitedkingdom, grab, memorial, infrared, london, graveyard, gravestones, grabkreuz, olympusepl5, sky, graves, grabmal, infrarot, uk, europe",32.0
44819245071,DSC_8430 Notting Hill Caribbean Carnival London Exotic Colourful Blue and Green Costume with Ostrich Feather Headdress Girls Dancing Showgirl Performers Aug 27 2018 Stunning Ladies Décolleté Low Neckline Beautiful Breasts Cleavage,Notting Hill Caribbean Carnival London Exotic Colourful Blue and Green Costume with Ostrich Feather Headdress Girls Dancing Showgirl Performers Aug 27 2018 Stunning Ladies Décolleté Low Neckline Beautiful Breasts Cleavage,"notting, hill, caribbean, carnival, london, exotic, colourful, costume, girls, dancing, showgirl, performers, aug, 27, 2018, stunning, ladies, blue, green, with, ostrich, feather, headdress, décolleté, low, neckline, beautiful, breasts, cleavage",3.0
29443380607,DSC_7907 Notting Hill Caribbean Carnival London Exotic Colourful Gold and Black Costume with Ostrich Feather Headdress Girls Dancing Showgirl Performers Aug 27 2018 Stunning Ladies Décolleté Low Neckline Beautiful Breasts Cleavage,Notting Hill Caribbean Carnival London Exotic Colourful Gold and Black Costume with Ostrich Feather Headdress Girls Dancing Showgirl Performers Aug 27 2018 Stunning Ladies Décolleté Low Neckline Beautiful Breasts Cleavage,"notting, hill, caribbean, carnival, london, exotic, colourful, costume, girls, dancing, showgirl, performers, aug, 27, 2018, stunning, ladies, gold, black, with, ostrich, feather, headdress, décolleté, low, neckline, beautiful, breasts, cleavage",2.0
40831222023,Follow the arrows,"Suivez les fleches....direction le ciel...

Instagram: <a href=""""https://www.instagram.com/jl.dumas"""" rel=""""noreferrer nofollow"""">www.instagram.com/jl.dumas</a>
500Px: <a href=""""https://500px.com/jldum"""" rel=""""noreferrer nofollow"""">500px.com/jldum</a>
Album London: <a href=""""http://www.flickr.com/photos/jldum/albums/72157705986822055"""">www.flickr.com/photos/jldum/albums/72157705986822055</a>
Architecture: <a href=""""https://www.flickr.com/photos/jldum/albums/72157669768177122"""">www.flickr.com/photos/jldum/albums/72157669768177122</a>

","bâtiment, building, londres, london, artistique, frame, abstrait, abstraction, abstract, artistic, art, architecte, architectural, architecture, architect, lignes, géométrique, design, tower, tour, travel, trip, voyage, voyageur, traveller, reflet, reflection, blue, bleu, sky, nuage, cloud, ciel, arrow",215.0
47795025751,Camden lock in the blue hour,Sony a6000 + Sigma 30mm F2.8 DN Art,"camden, lock, clock, watch, bluehour, building, citylights, street, urban, wandering, travel, neighbourhood, streetmarket, shops, london, unitedkingdom, england, sony, thecity, mirrorless, a6000, ilce, alpha, sigma, art, 30mm",35.0
33914558018,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0.0
33914557698,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0.0
33914557328,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0.0
46875111335,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0.0
33914554268,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",1.0
33914554168,Iron Maiden,"Legacy Of The Beast Tour
O2 Arena London, UK","britain, england, fujinonlensxf56mmf12r, fujifilm, fujifilmxt2, gigs, heavymetal, ironmaiden, legacyofthebeast, livemusic, metal, northgreenwich, theo2arena, unitedkingdom, xseries, liveband, livemusicphotographer, livemusicphotography, musicfans, london",0.0
47736044692,"Pearl Jam, 02 Arena, London.","Pearl Jam live at London's 02 arena, 17th July 2018","pearljam, 02arena, livemusic, gig, 2018, london",0.0
40820837893,In Loving Memory (Adventures in Infrared),"Graves and memorials at London's St Mary's Cemetery, captured in infrared.","stmaryscatholiccemetery, grabsteine, england, europa, kensalgreen, himmel, grass, wolken, trees, friedhof, cemetery, clouds, bäume, unitedkingdom, memorial, infrared, gravestones, london, graveyard, grab, grabkreuz, olympusepl5, sky, graves, grabmal, infrarot, uk, europe",23.0
